F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Target
0.867257915,0.453582559,0.606118302,0.840913085,0.47512343,0.149353838,0.419718979,0.165306804,0.077785724,0.339974924,0.916545896,0.082720391,0.514251602,0.141361317,0.431913752,0.102473635,0.117462252,0.479492634,0.508482908,3.154
0.867818272,0.991196402,0.285687166,0.367868517,0.444841872,0.587722479,0.25130928,0.838077883,0.314158423,0.347782595,0.775667534,0.535983607,0.76978022,0.758211588,0.462938806,0.144079916,0.49822057,0.151031494,0.695188435,3.155
0.640886303,0.153557148,0.849298099,0.173104453,0.853237327,0.659917232,0.182791504,0.784278202,0.371761835,0.47889442,0.905761541,0.638842219,0.402676207,0.160546097,0.93517412,0.621795562,0.956652258,0.401135781,0.998191109,3.156
0.450100891,0.90786649,0.925694227,0.551480218,0.397323005,0.808079109,0.462573294,0.170544877,0.002563137,0.090016501,0.002602327,0.548577311,0.447703333,0.220491181,0.730777051,0.161879589,0.207976623,0.59303343,0.742645863,3.157
0.742332396,0.064915008,0.894385288,0.909890112,0.280768888,0.420785211,0.637274302,0.302250794,0.699085014,0.745158801,0.712200539,0.030493466,0.081853421,0.946825702,0.818160767,0.993228384,0.601494936,0.007455724,0.642810419,3.158
0.147540556,0.753170379,0.20032434,0.315588405,0.555426742,0.904946212,0.414830279,0.494735706,0.492592716,0.924011231,0.410013962,0.673765702,0.300195162,0.949222809,0.626423571,0.597589968,0.09354907,0.74267252,0.814019817,3.159
0.238153761,0.776125349,0.870153918,0.887158132,0.578786126,0.559476207,0.937550278,0.971050132,0.493331688,0.639279036,0.722215693,0.648619539,0.450175286,0.585858969,0.849694711,0.07057425,0.537648795,0.465056799,0.515707927,3.16
0.937483084,0.69151432,0.946888204,0.014225736,0.109003928,0.268489676,0.976832587,0.708730633,0.557855464,0.927264032,0.120426212,0.219325191,0.384684579,0.229807153,0.723121142,0.377901549,0.02415564,0.4449098,0.347815074,3.161
0.849972802,0.083648529,0.512859054,0.454805232,0.315641167,0.491129162,0.324292902,0.564669406,0.357370437,0.898933238,0.716475135,0.227954827,0.450646909,0.115438395,0.30181286,0.213810509,0.646314214,0.465728707,0.182042436,3.162
0.708237733,0.235224844,0.426748357,0.687075534,0.826253705,0.467136404,0.907292799,0.665290705,0.1173095,0.471210031,0.005239462,0.690170605,0.539407829,0.827466379,0.242641843,0.528970854,0.287623754,0.176596872,0.089408587,3.163
0.604410078,0.129085,0.516223496,0.970951527,0.586851877,0.009667987,0.315112319,0.421420418,0.642477013,0.675203596,0.536458914,0.598926695,0.189020992,0.160972949,0.834531723,0.863575078,0.444997913,0.710355829,0.484343294,3.164
0.133401741,0.811444123,0.912742168,0.158708099,0.190507728,0.233776063,0.639875846,0.688245639,0.308971617,0.828222373,0.060740059,0.846358906,0.894704588,0.072840863,0.532784769,0.641104861,0.599179113,0.165540966,0.254969796,3.165
0.395797232,0.063658868,0.668708317,0.689614495,0.912201432,0.7467872,0.008607664,0.601966364,0.131172041,0.356980234,0.218637037,0.51991069,0.103273088,0.723483302,0.719569691,0.000264312,0.947940553,0.971851619,0.619794354,3.166
0.305055162,0.35357102,0.504356109,0.501823435,0.140140282,0.073834951,0.673758271,0.6336058,0.870936937,0.97564495,0.261262812,0.473297387,0.200792636,0.13402472,0.834425569,0.650168173,0.016549582,0.140529899,0.678957045,3.167
0.895490239,0.712011518,0.93504341,0.723208925,0.460296834,0.087270505,0.034277951,0.579792248,0.70947181,0.20561522,0.348168337,0.317646358,0.322491553,0.782780189,0.548099457,0.517540245,0.862964045,0.618450333,0.435362536,3.168
0.564592483,0.359133992,0.967889586,0.11288259,0.791346655,0.163038326,0.342698266,0.506536527,0.78984083,0.499811155,0.457616087,0.602697029,0.35515222,0.353194544,0.748281132,0.888642445,0.240830018,0.727057255,0.115825121,3.169
0.009147045,0.162373981,0.804256533,0.328902776,0.874552927,0.22846803,0.395526329,0.400032105,0.464322859,0.708075201,0.048351778,0.557197669,0.40329225,0.512013876,0.889894839,0.16669736,0.523898333,0.204933932,0.227201782,3.17
0.23324626,0.017174205,0.318489354,0.719490943,0.953440128,0.490053576,0.655872493,0.121507391,0.61199466,0.25532765,0.237175584,0.15911477,0.544523475,0.895818946,0.601654329,0.747941311,0.361807344,0.818577564,0.4760211,3.171
0.084957528,0.379191098,0.795086531,0.026695782,0.888217551,0.083397231,0.845330125,0.307682491,0.755181322,0.364069544,0.277280289,0.340867682,0.166764073,0.163114073,0.441902767,0.575172998,0.689878975,0.621818054,0.647849638,3.172
0.087424512,0.603877945,0.156679441,0.282017461,0.145119798,0.499413082,0.341933007,0.081957851,0.992642731,0.856723717,0.554473035,0.988265576,0.710972422,0.878736514,0.851660066,0.916145725,0.937153407,0.93377638,0.402549428,3.173
0.993200692,0.775842727,0.299566684,0.532779167,0.865235567,0.080003056,0.521988182,0.276163527,0.342969643,0.785534806,0.804990855,0.772829868,0.401211684,0.654613634,0.860073932,0.315363038,0.771275774,0.65436794,0.248816905,3.174
0.277801247,0.008712845,0.575152899,0.572387343,0.685519551,0.005379131,0.578346439,0.187256165,0.089656805,0.734485007,0.017185583,0.191867476,0.812042999,0.775713117,0.458689955,0.089582011,0.266995754,0.55981439,0.013671489,3.175
0.953924051,0.825509288,0.789788429,0.811699505,0.347041488,0.381959509,0.596795608,0.22469074,0.646271738,0.206179602,0.762916757,0.824176253,0.744106293,0.863744281,0.019516534,0.322433293,0.377419903,0.135588975,0.941712309,3.176
0.295016725,0.734340205,0.03678495,0.88277384,0.901061989,0.266728123,0.778644584,0.87530212,0.643518369,0.146135025,0.952029962,0.158732559,0.782855052,0.186504027,0.051900183,0.381041746,0.880946665,0.179372316,0.926340045,3.177
0.584575473,0.80327627,0.515427043,0.259847016,0.660232943,0.638707152,0.991430636,0.917539956,0.806535044,0.089068792,0.846097513,0.1379182,0.504265713,0.614604308,0.099568592,0.547416688,0.730592733,0.48311175,0.516112746,3.178
0.728080734,0.394497683,0.390862432,0.176705508,0.860128242,0.391333911,0.943240856,0.984933712,0.759452735,0.873820503,0.175979618,0.735038599,0.832464089,0.291548776,0.610256651,0.255461246,0.932545575,0.599849838,0.3957423,3.179
0.435375397,0.3077513,0.384565963,0.404413867,0.89928547,0.708035587,0.755365968,0.313021654,0.333232509,0.901157921,0.613385091,0.809606948,0.700658454,0.692566137,0.199825906,0.280151459,0.309481809,0.500046968,0.989585594,3.18
0.318000297,0.67522623,0.26775539,0.552684102,0.549820047,0.905355714,0.535761644,0.514961794,0.16038993,0.475785948,0.669314086,0.227079783,0.758197471,0.05347548,0.510619512,0.40345521,0.031976409,0.261497476,0.476946337,3.181
0.31831135,0.185893062,0.087937537,0.824271414,0.761877656,0.983960853,0.634252862,0.13724684,0.255813665,0.760651368,0.535418478,0.175974167,0.480422712,0.85357665,0.926178447,0.115652352,0.160680454,0.687454266,0.913461131,3.182
0.672854302,0.966473765,0.759229465,0.051325193,0.34008192,0.473634093,0.476566847,0.971595175,0.901925885,0.630847072,0.798461067,0.568755406,0.484954074,0.879203482,0.664021468,0.794083981,0.431727557,0.10918656,0.352575526,3.183
0.211204773,0.936988422,0.10689157,0.168768537,0.298507725,0.289566254,0.256462304,0.216465094,0.411197064,0.03719286,0.83365013,0.555723456,0.303123767,0.367446423,0.895027115,0.562582158,0.179509135,0.260489989,0.570591107,3.184
0.359199053,0.717721998,0.98337562,0.559205986,0.339431559,0.470169007,0.064093164,0.488373671,0.298116785,0.300019433,0.969104885,0.484304008,0.172069172,0.886833054,0.556430328,0.457944036,0.490278123,0.358074713,0.067905173,3.185
0.356261222,0.221669253,0.087065021,0.593027457,0.539574364,0.689798066,0.963058181,0.267130849,0.428221237,0.081360855,0.396393482,0.036950566,0.801852426,0.596611824,0.779541336,0.630928294,0.521106901,0.837858823,0.82654277,3.186
0.053763723,0.019805063,0.309910789,0.243636174,0.714424985,0.802293621,0.125381219,0.416814498,0.592483638,0.475342318,0.466372793,0.95826971,0.492029363,0.683354289,0.834181579,0.109064857,0.533317542,0.517947398,0.382429297,3.187
0.214399731,0.682081605,0.993859944,0.536943768,0.679485351,0.391412387,0.894872789,0.476352984,0.444857795,0.966845929,0.789668553,0.374602154,0.399989337,0.430232125,0.936762693,0.668158064,0.011474031,0.857698568,0.074496935,3.188
0.368222657,0.426393874,0.325767749,0.895509937,0.759230123,0.295975599,0.777826451,0.350212243,0.436833245,0.981361875,0.175389426,0.192146425,0.713271212,0.647977811,0.788460009,0.539720131,0.983631864,0.499819738,0.343473425,3.189
0.179791171,0.275773203,0.834569011,0.179469932,0.507402177,0.745909148,0.311514311,0.14116667,0.933829647,0.259947288,0.910580749,0.159472651,0.340967816,0.157161338,0.542022553,0.690529466,0.487697802,0.396946028,0.206750343,3.19
0.13531988,0.773139853,0.218594926,0.14569095,0.367151342,0.60765163,0.046278142,0.767670394,0.526709132,0.824652141,0.960533464,0.319463978,0.817400281,0.684476799,0.770902521,0.270431347,0.29822495,0.866508251,0.675021124,3.191
0.944923796,0.080677509,0.403623792,0.085626467,0.922388879,0.217359286,0.375444933,0.634841957,0.070937876,0.803033657,0.808300989,0.785510612,0.477204625,0.728302075,0.151402149,0.073117186,0.408817908,0.911936377,0.388049817,3.192
0.159197215,0.759827551,0.414554783,0.05920039,0.056242973,0.240061222,0.867703358,0.221297483,0.5439723,0.941018314,0.922785635,0.592799656,0.957602525,0.603849503,0.197373562,0.324297725,0.863801127,0.441359904,0.303701875,3.193
0.412132774,0.418017998,0.401873149,0.505253819,0.086234389,0.438938015,0.689441773,0.748857297,0.168390969,0.741403341,0.342101381,0.242688801,0.374119718,0.075854147,0.157360339,0.202444759,0.863826554,0.690390692,0.257621576,3.194
0.533603041,0.453337026,0.263625398,0.394530336,0.853535973,0.958570991,0.916906715,0.827060738,0.170389378,0.120713281,0.873489172,0.101506219,0.180464539,0.400010164,0.830701362,0.175939114,0.749597337,0.215696057,0.29194227,3.195
0.081892478,0.20447556,0.074133589,0.530220504,0.425177957,0.366456554,0.387979126,0.81412569,0.709112328,0.883028226,0.216630083,0.037396512,0.08586078,0.015638349,0.644525858,0.984733955,0.775715032,0.101659527,0.784348955,3.196
0.964783566,0.051963461,0.413702871,0.017630229,0.777967422,0.211932762,0.900592519,0.283353351,0.439294667,0.124379964,0.671853232,0.21413172,0.282699149,0.854360306,0.233956676,0.444870344,0.187894823,0.934376335,0.420710431,3.197
0.328349242,0.124131954,0.376775584,0.488270227,0.460846412,0.979542927,0.776688097,0.907376431,0.281821259,0.330910544,0.309245595,0.470239683,0.240998771,0.245686726,0.425267349,0.137512342,0.081115953,0.666833224,0.69760073,3.198
0.629138374,0.823661219,0.109885786,0.052535758,0.632280557,0.038333518,0.145559317,0.979741791,0.79605599,0.46076177,0.184130843,0.669117706,0.142198576,0.220534352,0.946689457,0.083813747,0.995621408,0.797701421,0.752527765,3.199
0.936406327,0.736637616,0.977128102,0.2273109,0.712810437,0.542619391,0.930668875,0.015726582,0.352106168,0.690897362,0.923936355,0.0197384,0.730836287,0.259568776,0.098216553,0.456381633,0.770645886,0.14083819,0.056834572,3.2
0.527034317,0.485762368,0.628802831,0.959579712,0.753488507,0.068656809,0.949000859,0.868566049,0.021211892,0.03409432,0.160650035,0.416010478,0.95694126,0.471428062,0.892848883,0.644897695,0.913613035,0.755497677,0.647002558,3.201
0.532429303,0.088866618,0.847061516,0.020790016,0.360758502,0.328471648,0.798861143,0.841990312,0.940265061,0.523140352,0.672664389,0.277791573,0.30031813,0.823802578,0.576762521,0.159632014,0.43421004,0.766572529,0.15003646,3.202
0.888496985,0.304091597,0.551811979,0.155520385,0.96625374,0.850655519,0.455535689,0.22651585,0.222995715,0.387587003,0.225237319,0.413600259,0.32504481,0.920936071,0.129779998,0.977469085,0.161846949,0.328503983,0.162569208,3.203
0.225036787,0.517608133,0.045444203,0.303820517,0.41367038,0.107931688,0.4458613,0.27235811,0.45398152,0.531359134,0.311995751,0.054772488,0.162048914,0.498866071,0.863025357,0.012826743,0.063487439,0.425415959,0.540981555,3.204
0.104003321,0.132216952,0.62266982,0.141906778,0.555165909,0.178161449,0.969756172,0.814580139,0.284417903,0.467953665,0.550535021,0.206618023,0.453216496,0.46335659,0.794181239,0.365757977,0.67187567,0.297707188,0.946226167,3.205
0.999546142,0.354746462,0.962864127,0.636105228,0.73334866,0.082465803,0.683965224,0.720125778,0.017939337,0.207795095,0.867863491,0.033930479,0.469376781,0.818903942,0.769182765,0.092201633,0.119257779,0.307071085,0.871922281,3.206
0.82501448,0.840289578,0.301164283,0.773213109,0.415219551,0.762108898,0.197141243,0.384910255,0.974837238,0.110953568,0.937989383,0.088729789,0.058510517,0.073648049,0.21393775,0.410425512,0.256555958,0.304539325,0.258452194,3.207
0.639739618,0.01170255,0.550673616,0.111049103,0.004467296,0.477273366,0.950207225,0.851037184,0.770086756,0.819858438,0.125174624,0.768924638,0.719166081,0.365848049,0.73275289,0.596198053,0.298475877,0.531919869,0.669594591,3.208
0.626719919,0.010185681,0.071944827,0.137188425,0.562140839,0.756230317,0.700814019,0.416865922,0.035548807,0.974749734,0.355416889,0.565806769,0.050140075,0.677209821,0.648174193,0.291595671,0.081550664,0.372841317,0.595082128,3.209
0.465895444,0.173834641,0.502562211,0.813948012,0.202628858,0.592581595,0.063304154,0.663048205,0.740501515,0.738177595,0.098979653,0.072664147,0.031513787,0.228068518,0.700871654,0.729626522,0.337654846,0.728671354,0.393814271,3.21
0.650758582,0.373000216,0.265604817,0.23288126,0.405106597,0.180033914,0.381360344,0.973262249,0.455835363,0.404308959,0.801490645,0.02295475,0.128638911,0.356533856,0.684066715,0.645918539,0.260115183,0.649527786,0.084145294,3.211
0.977870697,0.235969876,0.190610759,0.05500159,0.838623256,0.431550864,0.984922127,0.961923494,0.030870354,0.875174053,0.703435581,0.769872526,0.46245557,0.125605052,0.84972636,0.267530836,0.358217953,0.822499826,0.056645978,3.212
0.329121417,0.434784073,0.423708681,0.607855839,0.07948789,0.165517217,0.470870791,0.51672755,0.421729108,0.784073147,0.767608997,0.681150842,0.752317295,0.110137361,0.37335624,0.821080001,0.989309105,0.278736686,0.684180359,3.213
0.700065219,0.227632913,0.249580144,0.115599976,0.389658802,0.178195561,0.660460384,0.342671846,0.69563179,0.542656391,0.565661788,0.113088925,0.546118654,0.155808807,0.005233724,0.930848473,0.035210221,0.95096485,0.162044719,3.214
0.072745326,0.556334553,0.91813159,0.835718344,0.266751872,0.185033994,0.085980001,0.23425571,0.270502317,0.105910375,0.647710644,0.504397325,0.018783797,0.452289387,0.754512394,0.351750084,0.588475719,0.834890632,0.448208977,3.215
0.930145263,0.911398037,0.881187814,0.655859319,0.88064411,0.173717398,0.299760868,0.364234039,0.939577167,0.472640786,0.6578782,0.873439468,0.903513324,0.208392787,0.576787123,0.223681032,0.492469264,0.614534581,0.452782104,3.216
0.214422599,0.288589815,0.762190951,0.25787428,0.088284641,0.631854912,0.077517473,0.780949478,0.210184849,0.922125873,0.290451187,0.998821939,0.475203091,0.470202239,0.299635787,0.604109903,0.221072892,0.420017317,0.560316165,3.217
0.432951245,0.515549812,0.007518236,0.415316078,0.22332669,0.811943694,0.54703686,0.949168961,0.182196646,0.083761247,0.850277589,0.062578238,0.212970409,0.639965894,0.849391168,0.812881531,0.504080233,0.173302373,0.882430662,3.218
0.157735841,0.481001947,0.497316161,0.011745821,0.277376947,0.428186878,0.855350212,0.646772757,0.780059544,0.291893389,0.585280074,0.617309995,0.811360674,0.200129001,0.368156062,0.782979001,0.08113515,0.102265613,0.173134235,3.219
0.78828326,0.83962815,0.275696047,0.518044603,0.702254044,0.959258843,0.353295961,0.162681585,0.972802428,0.476012934,0.353187212,0.061776902,0.728905904,0.831500212,0.307896119,0.962822805,0.511408511,0.463834716,0.278925465,3.22
0.693067327,0.298166909,0.564659192,0.032029739,0.317888924,0.291084899,0.387041228,0.330171516,0.79815262,0.051255829,0.729988423,0.30481015,0.500336577,0.308689242,0.806049334,0.760506445,0.425795458,0.405213462,0.73349247,3.221
0.814873596,0.483661782,0.92965812,0.791584559,0.756229736,0.04234911,0.612040788,0.41544178,0.225846747,0.52427454,0.652182793,0.091062323,0.65425049,0.145394852,0.566043033,0.585826328,0.899140525,0.655371502,0.823832872,3.222
0.214236908,0.80969652,0.995877915,0.117653826,0.265536899,0.291982385,0.274424085,0.966037572,0.337583921,0.88114371,0.324360802,0.387599892,0.749929702,0.110590644,0.656506888,0.776172835,0.892189904,0.430367662,0.248295435,3.223
0.891921885,0.20005614,0.82667936,0.509740536,0.575656091,0.269735696,0.601315992,0.321205174,0.792401774,0.551044668,0.034193167,0.824659145,0.790289555,0.428333344,0.056778198,0.789461777,0.287429925,0.617235561,0.815233566,3.224
0.196212822,0.317452842,0.188226456,0.01932007,0.478662747,0.78239177,0.299944031,0.800833887,0.330232791,0.749605691,0.21988921,0.469978839,0.777164475,0.068694785,0.879127386,0.281560893,0.946049022,0.719900536,0.640905452,3.225
0.708506053,0.582411974,0.18734761,0.992271298,0.704331475,0.183985682,0.507067241,0.406583941,0.683798961,0.257561028,0.30083167,0.257817963,0.468515091,0.671651487,0.591785321,0.040133542,0.191424401,0.209650056,0.162711626,3.226
0.950204061,0.811595649,0.821278685,0.785595892,0.679624874,0.795215246,0.778996825,0.536586583,0.998015009,0.053596982,0.193183072,0.908423671,0.624162988,0.340233335,0.816837655,0.495674065,0.957870621,0.610524006,0.047778698,3.227
0.405218266,0.094062468,0.821052246,0.309153575,0.469108636,0.735202458,0.443720634,0.970600879,0.160756249,0.438403796,0.263809677,0.038226211,0.770634752,0.690772124,0.170902933,0.168380505,0.597633408,0.19942767,0.939022838,3.228
0.42570697,0.499222396,0.586050956,0.979740494,0.672828061,0.15758334,0.013876233,0.520653153,0.76608653,0.804080087,0.882198871,0.151669355,0.418503129,0.076744664,0.156522911,0.60470939,0.461955255,0.512887006,0.766223529,3.229
